ArticleId,SiteId,ZoneId,Date,Quantity,Price,CostPrice,ZoneName,SiteName,ArticleName
170295,4,1,2018-08-31,3,24.5,15.78,Hypermarket,Londýnská,BERLINKI 250G
167108,5,1,2018-08-31,2,26.9,18.58,Hypermarket,Belgická,GRANINI NEKT.1l HRUŠKA 50%
172551,7,2,2018-08-31,4,90.5,82.29,Supermarket,Pražská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
200838,8,2,2018-08-31,8,95.0,81.7,Supermarket,Plzeňská,"PRAŽSKÁ VODKA 37,5%0,5L"
170936,6,1,2018-08-31,5,39.0,30.06,Hypermarket,Vídeňská,ŠPENÁTOVÝ PROTLAK 400G
170295,8,2,2018-08-31,3,24.5,15.78,Supermarket,Plzeňská,BERLINKI 250G
170069,6,1,2018-08-31,2,59.9,42.34,Hypermarket,Vídeňská,JACOBS PORCE CAF.LATTÉ 250G
165811,8,2,2018-08-31,2,21.9,15.75,Supermarket,Plzeňská,JČ SMETANA KE ŠL.33% 250ML
172551,4,1,2018-08-31,6,90.5,81.84,Hypermarket,Londýnská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
176139,6,1,2018-08-31,5,214.0,142.0,Hypermarket,Vídeňská,"HRANOLKY B"" 1KG"""
170936,7,2,2018-08-31,10,39.0,30.06,Supermarket,Pražská,ŠPENÁTOVÝ PROTLAK 400G
200838,4,1,2018-08-31,2,95.0,85.53,Hypermarket,Londýnská,"PRAŽSKÁ VODKA 37,5%0,5L"
176139,8,2,2018-08-31,14,197.0,142.0,Supermarket,Plzeňská,"HRANOLKY B"" 1KG"""
199219,7,2,2018-08-31,25,89.0,78.77,Supermarket,Pražská,"NORDIC ICE VODKA37,5%0,5L"
171979,4,1,2018-08-31,1,42.6,28.95,Hypermarket,Londýnská,POMAZÁNKA 120G VAJÍČKOVÁ
174022,7,2,2018-08-31,14,239.0,191.9,Supermarket,Pražská,"JÄGERMEISTER 35%  0,7L"
171979,7,2,2018-08-31,10,42.6,28.11,Supermarket,Pražská,POMAZÁNKA 120G VAJÍČKOVÁ
170295,5,1,2018-08-31,1,24.5,15.78,Hypermarket,Belgická,BERLINKI 250G
167108,4,1,2018-08-31,1,26.9,18.58,Hypermarket,Londýnská,GRANINI NEKT.1l HRUŠKA 50%
165811,7,2,2018-08-31,7,21.9,15.75,Supermarket,Pražská,JČ SMETANA KE ŠL.33% 250ML
171979,5,1,2018-08-31,4,42.6,28.95,Hypermarket,Belgická,POMAZÁNKA 120G VAJÍČKOVÁ
165811,5,1,2018-08-31,18,21.9,15.75,Hypermarket,Belgická,JČ SMETANA KE ŠL.33% 250ML
169281,6,1,2018-08-31,1,21.9,15.31,Hypermarket,Vídeňská,MAGGI ASIA 118G INDIE SMAŽ.NUD
199219,8,2,2018-08-31,12,89.0,78.77,Supermarket,Plzeňská,"NORDIC ICE VODKA37,5%0,5L"
165811,4,1,2018-08-31,7,21.9,15.75,Hypermarket,Londýnská,JČ SMETANA KE ŠL.33% 250ML
170936,4,1,2018-08-31,8,39.0,30.06,Hypermarket,Londýnská,ŠPENÁTOVÝ PROTLAK 400G
176139,7,2,2018-08-31,1,197.0,142.0,Supermarket,Pražská,"HRANOLKY B"" 1KG"""
174022,6,1,2018-08-31,23,239.0,190.0,Hypermarket,Vídeňská,"JÄGERMEISTER 35%  0,7L"
199219,6,1,2018-08-31,11,89.0,78.02,Hypermarket,Vídeňská,"NORDIC ICE VODKA37,5%0,5L"
199219,4,1,2018-08-31,11,89.0,78.02,Hypermarket,Londýnská,"NORDIC ICE VODKA37,5%0,5L"
174022,4,1,2018-08-31,14,239.0,190.0,Hypermarket,Londýnská,"JÄGERMEISTER 35%  0,7L"
169281,5,1,2018-08-31,1,21.9,15.31,Hypermarket,Belgická,MAGGI ASIA 118G INDIE SMAŽ.NUD
199219,5,1,2018-08-31,9,89.0,78.02,Hypermarket,Belgická,"NORDIC ICE VODKA37,5%0,5L"
165811,6,1,2018-08-31,11,21.9,15.75,Hypermarket,Vídeňská,JČ SMETANA KE ŠL.33% 250ML
170936,5,1,2018-08-31,11,39.0,30.06,Hypermarket,Belgická,ŠPENÁTOVÝ PROTLAK 400G
170295,6,1,2018-08-31,9,24.5,15.78,Hypermarket,Vídeňská,BERLINKI 250G
172551,8,2,2018-08-31,8,90.5,82.29,Supermarket,Plzeňská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
165954,7,2,2018-08-31,2,8.7,5.87,Supermarket,Pražská,LIPÁNEK UHT MLÉKO 250ML KAK
171979,6,1,2018-08-31,5,42.6,28.95,Hypermarket,Vídeňská,POMAZÁNKA 120G VAJÍČKOVÁ
174022,8,2,2018-08-31,6,239.0,191.9,Supermarket,Plzeňská,"JÄGERMEISTER 35%  0,7L"
172551,6,1,2018-08-31,3,90.5,81.84,Hypermarket,Vídeňská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
170936,8,2,2018-08-31,3,39.0,30.06,Supermarket,Plzeňská,ŠPENÁTOVÝ PROTLAK 400G
174022,5,1,2018-08-31,11,239.0,190.0,Hypermarket,Belgická,"JÄGERMEISTER 35%  0,7L"
200838,5,1,2018-08-31,2,95.0,85.53,Hypermarket,Belgická,"PRAŽSKÁ VODKA 37,5%0,5L"
172551,5,1,2018-08-31,10,90.5,81.84,Hypermarket,Belgická,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
170295,4,1,2018-09-01,7,24.5,15.78,Hypermarket,Londýnská,BERLINKI 250G
172551,7,2,2018-09-01,13,90.5,82.29,Supermarket,Pražská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
165811,6,1,2018-09-01,17,21.9,15.75,Hypermarket,Vídeňská,JČ SMETANA KE ŠL.33% 250ML
200838,7,2,2018-09-01,6,95.0,81.7,Supermarket,Pražská,"PRAŽSKÁ VODKA 37,5%0,5L"
172671,6,1,2018-09-01,1,19.9,10.97,Hypermarket,Vídeňská,GNOCCHI 40% 500G SPINACI
199219,7,2,2018-09-01,2,89.0,78.77,Supermarket,Pražská,"NORDIC ICE VODKA37,5%0,5L"
170069,7,2,2018-09-01,1,59.9,43.51,Supermarket,Pražská,JACOBS PORCE CAF.LATTÉ 250G
167108,5,1,2018-09-01,3,26.9,18.58,Hypermarket,Belgická,GRANINI NEKT.1l HRUŠKA 50%
169281,6,1,2018-09-01,1,21.9,15.31,Hypermarket,Vídeňská,MAGGI ASIA 118G INDIE SMAŽ.NUD
172671,5,1,2018-09-01,2,19.9,10.97,Hypermarket,Belgická,GNOCCHI 40% 500G SPINACI
174022,5,1,2018-09-01,14,239.0,190.0,Hypermarket,Belgická,"JÄGERMEISTER 35%  0,7L"
172551,5,1,2018-09-01,13,90.5,81.84,Hypermarket,Belgická,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
176139,4,1,2018-09-01,2,214.0,142.0,Hypermarket,Londýnská,"HRANOLKY B"" 1KG"""
170295,6,1,2018-09-01,6,24.5,15.78,Hypermarket,Vídeňská,BERLINKI 250G
171979,6,1,2018-09-01,1,42.6,28.95,Hypermarket,Vídeňská,POMAZÁNKA 120G VAJÍČKOVÁ
174022,6,1,2018-09-01,18,239.0,190.0,Hypermarket,Vídeňská,"JÄGERMEISTER 35%  0,7L"
199219,6,1,2018-09-01,24,89.0,78.02,Hypermarket,Vídeňská,"NORDIC ICE VODKA37,5%0,5L"
170069,4,1,2018-09-01,2,59.9,42.34,Hypermarket,Londýnská,JACOBS PORCE CAF.LATTÉ 250G
165811,7,2,2018-09-01,5,21.9,15.75,Supermarket,Pražská,JČ SMETANA KE ŠL.33% 250ML
174022,7,2,2018-09-01,13,239.0,191.9,Supermarket,Pražská,"JÄGERMEISTER 35%  0,7L"
199219,4,1,2018-09-01,10,89.0,78.02,Hypermarket,Londýnská,"NORDIC ICE VODKA37,5%0,5L"
199219,8,2,2018-09-01,23,89.0,78.77,Supermarket,Plzeňská,"NORDIC ICE VODKA37,5%0,5L"
165811,4,1,2018-09-01,8,21.9,15.75,Hypermarket,Londýnská,JČ SMETANA KE ŠL.33% 250ML
165811,8,2,2018-09-01,4,21.9,15.75,Supermarket,Plzeňská,JČ SMETANA KE ŠL.33% 250ML
170936,6,1,2018-09-01,9,39.0,30.06,Hypermarket,Vídeňská,ŠPENÁTOVÝ PROTLAK 400G
200838,6,1,2018-09-01,4,95.0,85.53,Hypermarket,Vídeňská,"PRAŽSKÁ VODKA 37,5%0,5L"
174022,4,1,2018-09-01,15,239.0,190.0,Hypermarket,Londýnská,"JÄGERMEISTER 35%  0,7L"
170936,4,1,2018-09-01,10,39.0,30.06,Hypermarket,Londýnská,ŠPENÁTOVÝ PROTLAK 400G
167108,4,1,2018-09-01,5,26.9,18.58,Hypermarket,Londýnská,GRANINI NEKT.1l HRUŠKA 50%
171979,4,1,2018-09-01,1,42.6,28.95,Hypermarket,Londýnská,POMAZÁNKA 120G VAJÍČKOVÁ
170936,8,2,2018-09-01,16,39.0,30.06,Supermarket,Plzeňská,ŠPENÁTOVÝ PROTLAK 400G
172551,4,1,2018-09-01,11,90.5,81.84,Hypermarket,Londýnská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
167108,6,1,2018-09-01,4,26.9,18.58,Hypermarket,Vídeňská,GRANINI NEKT.1l HRUŠKA 50%
200838,5,1,2018-09-01,5,95.0,85.53,Hypermarket,Belgická,"PRAŽSKÁ VODKA 37,5%0,5L"
169281,5,1,2018-09-01,2,21.9,15.31,Hypermarket,Belgická,MAGGI ASIA 118G INDIE SMAŽ.NUD
171979,8,2,2018-09-01,5,42.6,28.11,Supermarket,Plzeňská,POMAZÁNKA 120G VAJÍČKOVÁ
172551,8,2,2018-09-01,11,90.5,82.29,Supermarket,Plzeňská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
167108,7,2,2018-09-01,2,26.9,18.58,Supermarket,Pražská,GRANINI NEKT.1l HRUŠKA 50%
199219,5,1,2018-09-01,6,89.0,78.02,Hypermarket,Belgická,"NORDIC ICE VODKA37,5%0,5L"
176139,7,2,2018-09-01,1,197.0,142.0,Supermarket,Pražská,"HRANOLKY B"" 1KG"""
170295,7,2,2018-09-01,1,24.5,15.78,Supermarket,Pražská,BERLINKI 250G
170936,5,1,2018-09-01,2,39.0,30.06,Hypermarket,Belgická,ŠPENÁTOVÝ PROTLAK 400G
167108,8,2,2018-09-01,1,26.9,18.58,Supermarket,Plzeňská,GRANINI NEKT.1l HRUŠKA 50%
172551,6,1,2018-09-01,8,90.5,81.84,Hypermarket,Vídeňská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
165811,5,1,2018-09-01,10,21.9,15.75,Hypermarket,Belgická,JČ SMETANA KE ŠL.33% 250ML
174022,5,1,2018-09-02,6,239.0,190.0,Hypermarket,Belgická,"JÄGERMEISTER 35%  0,7L"
170295,8,2,2018-09-02,1,24.5,15.78,Supermarket,Plzeňská,BERLINKI 250G
165811,8,2,2018-09-02,1,21.9,15.75,Supermarket,Plzeňská,JČ SMETANA KE ŠL.33% 250ML
171979,8,2,2018-09-02,2,42.6,28.11,Supermarket,Plzeňská,POMAZÁNKA 120G VAJÍČKOVÁ
167108,6,1,2018-09-02,4,26.9,18.58,Hypermarket,Vídeňská,GRANINI NEKT.1l HRUŠKA 50%
200838,5,1,2018-09-02,6,95.0,85.53,Hypermarket,Belgická,"PRAŽSKÁ VODKA 37,5%0,5L"
174022,7,2,2018-09-02,14,239.0,191.9,Supermarket,Pražská,"JÄGERMEISTER 35%  0,7L"
170295,5,1,2018-09-02,2,24.5,15.78,Hypermarket,Belgická,BERLINKI 250G
174022,4,1,2018-09-02,10,239.0,190.0,Hypermarket,Londýnská,"JÄGERMEISTER 35%  0,7L"
172551,8,2,2018-09-02,19,90.5,82.29,Supermarket,Plzeňská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
165954,5,1,2018-09-02,5,8.7,5.87,Hypermarket,Belgická,LIPÁNEK UHT MLÉKO 250ML KAK
200838,4,1,2018-09-02,6,95.0,85.53,Hypermarket,Londýnská,"PRAŽSKÁ VODKA 37,5%0,5L"
165811,4,1,2018-09-02,1,21.9,15.75,Hypermarket,Londýnská,JČ SMETANA KE ŠL.33% 250ML
167108,4,1,2018-09-02,1,26.9,18.58,Hypermarket,Londýnská,GRANINI NEKT.1l HRUŠKA 50%
170936,8,2,2018-09-02,7,39.0,30.06,Supermarket,Plzeňská,ŠPENÁTOVÝ PROTLAK 400G
176139,8,2,2018-09-02,3,197.0,142.0,Supermarket,Plzeňská,"HRANOLKY B"" 1KG"""
199219,4,1,2018-09-02,23,89.0,78.02,Hypermarket,Londýnská,"NORDIC ICE VODKA37,5%0,5L"
172671,8,2,2018-09-02,2,19.9,10.98,Supermarket,Plzeňská,GNOCCHI 40% 500G SPINACI
170936,4,1,2018-09-02,8,39.0,30.06,Hypermarket,Londýnská,ŠPENÁTOVÝ PROTLAK 400G
199219,6,1,2018-09-02,33,89.0,78.02,Hypermarket,Vídeňská,"NORDIC ICE VODKA37,5%0,5L"
170936,7,2,2018-09-02,4,39.0,30.06,Supermarket,Pražská,ŠPENÁTOVÝ PROTLAK 400G
174022,6,1,2018-09-02,8,239.0,190.0,Hypermarket,Vídeňská,"JÄGERMEISTER 35%  0,7L"
172551,6,1,2018-09-02,8,90.5,81.84,Hypermarket,Vídeňská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
170936,5,1,2018-09-02,18,39.0,30.06,Hypermarket,Belgická,ŠPENÁTOVÝ PROTLAK 400G
176139,6,1,2018-09-02,2,214.0,142.0,Hypermarket,Vídeňská,"HRANOLKY B"" 1KG"""
199219,5,1,2018-09-02,13,89.0,78.02,Hypermarket,Belgická,"NORDIC ICE VODKA37,5%0,5L"
199219,8,2,2018-09-02,9,89.0,78.77,Supermarket,Plzeňská,"NORDIC ICE VODKA37,5%0,5L"
172551,7,2,2018-09-02,7,90.5,82.29,Supermarket,Pražská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
176139,7,2,2018-09-02,3,197.0,142.0,Supermarket,Pražská,"HRANOLKY B"" 1KG"""
176139,5,1,2018-09-02,3,214.0,142.0,Hypermarket,Belgická,"HRANOLKY B"" 1KG"""
171979,5,1,2018-09-02,6,42.6,28.95,Hypermarket,Belgická,POMAZÁNKA 120G VAJÍČKOVÁ
172551,4,1,2018-09-02,5,90.5,81.84,Hypermarket,Londýnská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
172551,5,1,2018-09-02,2,90.5,81.84,Hypermarket,Belgická,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
200838,7,2,2018-09-02,4,95.0,81.7,Supermarket,Pražská,"PRAŽSKÁ VODKA 37,5%0,5L"
199219,7,2,2018-09-02,1,89.0,78.77,Supermarket,Pražská,"NORDIC ICE VODKA37,5%0,5L"
172671,5,1,2018-09-02,3,19.9,10.97,Hypermarket,Belgická,GNOCCHI 40% 500G SPINACI
171979,4,1,2018-09-02,1,42.6,28.95,Hypermarket,Londýnská,POMAZÁNKA 120G VAJÍČKOVÁ
200838,6,1,2018-09-02,9,95.0,85.53,Hypermarket,Vídeňská,"PRAŽSKÁ VODKA 37,5%0,5L"
167108,5,1,2018-09-02,1,26.9,18.58,Hypermarket,Belgická,GRANINI NEKT.1l HRUŠKA 50%
171979,6,1,2018-09-02,2,42.6,28.95,Hypermarket,Vídeňská,POMAZÁNKA 120G VAJÍČKOVÁ
165811,6,1,2018-09-02,18,21.9,15.75,Hypermarket,Vídeňská,JČ SMETANA KE ŠL.33% 250ML
170069,7,2,2018-09-02,2,59.9,43.51,Supermarket,Pražská,JACOBS PORCE CAF.LATTÉ 250G
200838,8,2,2018-09-02,7,95.0,81.7,Supermarket,Plzeňská,"PRAŽSKÁ VODKA 37,5%0,5L"
176139,4,1,2018-09-03,1,214.0,142.0,Hypermarket,Londýnská,"HRANOLKY B"" 1KG"""
170936,4,1,2018-09-03,4,39.0,30.06,Hypermarket,Londýnská,ŠPENÁTOVÝ PROTLAK 400G
171979,8,2,2018-09-03,2,42.6,28.11,Supermarket,Plzeňská,POMAZÁNKA 120G VAJÍČKOVÁ
200838,7,2,2018-09-03,8,95.0,81.7,Supermarket,Pražská,"PRAŽSKÁ VODKA 37,5%0,5L"
199219,5,1,2018-09-03,20,89.0,78.02,Hypermarket,Belgická,"NORDIC ICE VODKA37,5%0,5L"
169281,6,1,2018-09-03,2,21.9,15.31,Hypermarket,Vídeňská,MAGGI ASIA 118G INDIE SMAŽ.NUD
167108,6,1,2018-09-03,1,26.9,18.58,Hypermarket,Vídeňská,GRANINI NEKT.1l HRUŠKA 50%
172551,7,2,2018-09-03,11,90.5,82.29,Supermarket,Pražská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
170295,5,1,2018-09-03,2,24.5,15.78,Hypermarket,Belgická,BERLINKI 250G
170295,4,1,2018-09-03,9,24.5,15.78,Hypermarket,Londýnská,BERLINKI 250G
170936,6,1,2018-09-03,10,39.0,30.06,Hypermarket,Vídeňská,ŠPENÁTOVÝ PROTLAK 400G
165811,6,1,2018-09-03,22,21.9,15.75,Hypermarket,Vídeňská,JČ SMETANA KE ŠL.33% 250ML
176139,5,1,2018-09-03,1,214.0,142.0,Hypermarket,Belgická,"HRANOLKY B"" 1KG"""
172671,5,1,2018-09-03,2,19.9,10.97,Hypermarket,Belgická,GNOCCHI 40% 500G SPINACI
199219,8,2,2018-09-03,5,89.0,78.77,Supermarket,Plzeňská,"NORDIC ICE VODKA37,5%0,5L"
200838,6,1,2018-09-03,5,95.0,85.53,Hypermarket,Vídeňská,"PRAŽSKÁ VODKA 37,5%0,5L"
171979,6,1,2018-09-03,1,42.6,28.95,Hypermarket,Vídeňská,POMAZÁNKA 120G VAJÍČKOVÁ
176139,7,2,2018-09-03,5,197.0,142.0,Supermarket,Pražská,"HRANOLKY B"" 1KG"""
174022,5,1,2018-09-03,8,239.0,190.0,Hypermarket,Belgická,"JÄGERMEISTER 35%  0,7L"
172551,4,1,2018-09-03,20,90.5,81.84,Hypermarket,Londýnská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
172551,5,1,2018-09-03,9,90.5,81.84,Hypermarket,Belgická,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
174022,4,1,2018-09-03,10,239.0,190.0,Hypermarket,Londýnská,"JÄGERMEISTER 35%  0,7L"
165811,7,2,2018-09-03,4,21.9,15.75,Supermarket,Pražská,JČ SMETANA KE ŠL.33% 250ML
172671,8,2,2018-09-03,1,19.9,10.98,Supermarket,Plzeňská,GNOCCHI 40% 500G SPINACI
170936,8,2,2018-09-03,9,39.0,30.06,Supermarket,Plzeňská,ŠPENÁTOVÝ PROTLAK 400G
165811,4,1,2018-09-03,16,21.9,15.75,Hypermarket,Londýnská,JČ SMETANA KE ŠL.33% 250ML
171979,5,1,2018-09-03,8,42.6,28.95,Hypermarket,Belgická,POMAZÁNKA 120G VAJÍČKOVÁ
174022,8,2,2018-09-03,6,239.0,191.9,Supermarket,Plzeňská,"JÄGERMEISTER 35%  0,7L"
176139,6,1,2018-09-03,3,214.0,142.0,Hypermarket,Vídeňská,"HRANOLKY B"" 1KG"""
200838,8,2,2018-09-03,3,95.0,81.7,Supermarket,Plzeňská,"PRAŽSKÁ VODKA 37,5%0,5L"
174022,7,2,2018-09-03,17,239.0,191.9,Supermarket,Pražská,"JÄGERMEISTER 35%  0,7L"
199219,4,1,2018-09-03,3,89.0,78.02,Hypermarket,Londýnská,"NORDIC ICE VODKA37,5%0,5L"
174022,6,1,2018-09-03,19,239.0,190.0,Hypermarket,Vídeňská,"JÄGERMEISTER 35%  0,7L"
170936,5,1,2018-09-03,14,39.0,30.06,Hypermarket,Belgická,ŠPENÁTOVÝ PROTLAK 400G
170069,4,1,2018-09-03,2,59.9,42.34,Hypermarket,Londýnská,JACOBS PORCE CAF.LATTÉ 250G
172551,8,2,2018-09-03,19,90.5,82.29,Supermarket,Plzeňská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
199219,6,1,2018-09-03,11,89.0,78.02,Hypermarket,Vídeňská,"NORDIC ICE VODKA37,5%0,5L"
172551,6,1,2018-09-03,5,90.5,81.84,Hypermarket,Vídeňská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
169281,4,1,2018-09-03,1,21.9,15.31,Hypermarket,Londýnská,MAGGI ASIA 118G INDIE SMAŽ.NUD
165811,5,1,2018-09-03,5,21.9,15.75,Hypermarket,Belgická,JČ SMETANA KE ŠL.33% 250ML
171979,4,1,2018-09-03,2,42.6,28.95,Hypermarket,Londýnská,POMAZÁNKA 120G VAJÍČKOVÁ
167108,5,1,2018-09-03,1,26.9,18.58,Hypermarket,Belgická,GRANINI NEKT.1l HRUŠKA 50%
174022,6,1,2018-09-04,18,239.0,190.0,Hypermarket,Vídeňská,"JÄGERMEISTER 35%  0,7L"
172551,4,1,2018-09-04,21,90.5,81.84,Hypermarket,Londýnská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
172551,6,1,2018-09-04,9,90.5,81.84,Hypermarket,Vídeňská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
165954,8,2,2018-09-04,3,8.7,5.87,Supermarket,Plzeňská,LIPÁNEK UHT MLÉKO 250ML KAK
171979,6,1,2018-09-04,4,42.6,28.95,Hypermarket,Vídeňská,POMAZÁNKA 120G VAJÍČKOVÁ
170069,5,1,2018-09-04,3,59.9,42.34,Hypermarket,Belgická,JACOBS PORCE CAF.LATTÉ 250G
170069,7,2,2018-09-04,8,59.9,43.51,Supermarket,Pražská,JACOBS PORCE CAF.LATTÉ 250G
165811,6,1,2018-09-04,13,21.9,15.75,Hypermarket,Vídeňská,JČ SMETANA KE ŠL.33% 250ML
200838,5,1,2018-09-04,8,95.0,85.53,Hypermarket,Belgická,"PRAŽSKÁ VODKA 37,5%0,5L"
171979,8,2,2018-09-04,2,42.6,28.11,Supermarket,Plzeňská,POMAZÁNKA 120G VAJÍČKOVÁ
200838,4,1,2018-09-04,1,95.0,85.53,Hypermarket,Londýnská,"PRAŽSKÁ VODKA 37,5%0,5L"
200838,7,2,2018-09-04,1,95.0,81.7,Supermarket,Pražská,"PRAŽSKÁ VODKA 37,5%0,5L"
199219,7,2,2018-09-04,13,89.0,78.77,Supermarket,Pražská,"NORDIC ICE VODKA37,5%0,5L"
170936,6,1,2018-09-04,8,39.0,30.06,Hypermarket,Vídeňská,ŠPENÁTOVÝ PROTLAK 400G
171979,4,1,2018-09-04,6,42.6,28.95,Hypermarket,Londýnská,POMAZÁNKA 120G VAJÍČKOVÁ
170936,4,1,2018-09-04,12,39.0,30.06,Hypermarket,Londýnská,ŠPENÁTOVÝ PROTLAK 400G
172551,5,1,2018-09-04,16,90.5,81.84,Hypermarket,Belgická,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
174022,4,1,2018-09-04,21,239.0,190.0,Hypermarket,Londýnská,"JÄGERMEISTER 35%  0,7L"
199219,6,1,2018-09-04,6,89.0,78.02,Hypermarket,Vídeňská,"NORDIC ICE VODKA37,5%0,5L"
170936,5,1,2018-09-04,15,39.0,30.06,Hypermarket,Belgická,ŠPENÁTOVÝ PROTLAK 400G
165811,7,2,2018-09-04,2,21.9,15.75,Supermarket,Pražská,JČ SMETANA KE ŠL.33% 250ML
200838,8,2,2018-09-04,6,95.0,81.7,Supermarket,Plzeňská,"PRAŽSKÁ VODKA 37,5%0,5L"
176139,6,1,2018-09-04,1,214.0,142.0,Hypermarket,Vídeňská,"HRANOLKY B"" 1KG"""
170295,7,2,2018-09-04,2,24.5,15.78,Supermarket,Pražská,BERLINKI 250G
169281,4,1,2018-09-04,1,21.9,15.31,Hypermarket,Londýnská,MAGGI ASIA 118G INDIE SMAŽ.NUD
169281,6,1,2018-09-04,1,21.9,15.31,Hypermarket,Vídeňská,MAGGI ASIA 118G INDIE SMAŽ.NUD
199219,4,1,2018-09-04,12,89.0,78.02,Hypermarket,Londýnská,"NORDIC ICE VODKA37,5%0,5L"
171979,5,1,2018-09-04,3,42.6,28.95,Hypermarket,Belgická,POMAZÁNKA 120G VAJÍČKOVÁ
165811,4,1,2018-09-04,3,21.9,15.75,Hypermarket,Londýnská,JČ SMETANA KE ŠL.33% 250ML
165954,4,1,2018-09-04,8,8.7,5.87,Hypermarket,Londýnská,LIPÁNEK UHT MLÉKO 250ML KAK
176139,7,2,2018-09-04,5,197.0,142.0,Supermarket,Pražská,"HRANOLKY B"" 1KG"""
174022,8,2,2018-09-04,4,239.0,191.9,Supermarket,Plzeňská,"JÄGERMEISTER 35%  0,7L"
165954,7,2,2018-09-04,2,8.7,5.87,Supermarket,Pražská,LIPÁNEK UHT MLÉKO 250ML KAK
174022,7,2,2018-09-04,13,239.0,191.9,Supermarket,Pražská,"JÄGERMEISTER 35%  0,7L"
172551,8,2,2018-09-04,7,90.5,82.29,Supermarket,Plzeňská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
170936,8,2,2018-09-04,6,39.0,30.06,Supermarket,Plzeňská,ŠPENÁTOVÝ PROTLAK 400G
170936,7,2,2018-09-04,10,39.0,30.06,Supermarket,Pražská,ŠPENÁTOVÝ PROTLAK 400G
174022,5,1,2018-09-04,9,239.0,190.0,Hypermarket,Belgická,"JÄGERMEISTER 35%  0,7L"
199219,5,1,2018-09-04,20,89.0,78.02,Hypermarket,Belgická,"NORDIC ICE VODKA37,5%0,5L"
199219,8,2,2018-09-04,9,89.0,78.77,Supermarket,Plzeňská,"NORDIC ICE VODKA37,5%0,5L"
167108,5,1,2018-09-04,1,26.9,18.58,Hypermarket,Belgická,GRANINI NEKT.1l HRUŠKA 50%
170295,6,1,2018-09-04,4,24.5,15.78,Hypermarket,Vídeňská,BERLINKI 250G
170069,4,1,2018-09-04,3,59.9,42.34,Hypermarket,Londýnská,JACOBS PORCE CAF.LATTÉ 250G
174022,5,1,2018-09-05,5,239.0,190.0,Hypermarket,Belgická,"JÄGERMEISTER 35%  0,7L"
167108,5,1,2018-09-05,7,26.9,18.58,Hypermarket,Belgická,GRANINI NEKT.1l HRUŠKA 50%
200838,8,2,2018-09-05,3,95.0,81.7,Supermarket,Plzeňská,"PRAŽSKÁ VODKA 37,5%0,5L"
167108,7,2,2018-09-05,9,26.9,18.58,Supermarket,Pražská,GRANINI NEKT.1l HRUŠKA 50%
170295,5,1,2018-09-05,6,24.5,15.78,Hypermarket,Belgická,BERLINKI 250G
172551,4,1,2018-09-05,7,90.5,81.84,Hypermarket,Londýnská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
176139,8,2,2018-09-05,3,197.0,142.0,Supermarket,Plzeňská,"HRANOLKY B"" 1KG"""
170936,6,1,2018-09-05,18,39.0,30.06,Hypermarket,Vídeňská,ŠPENÁTOVÝ PROTLAK 400G
165811,6,1,2018-09-05,15,21.9,15.75,Hypermarket,Vídeňská,JČ SMETANA KE ŠL.33% 250ML
170936,7,2,2018-09-05,4,39.0,30.06,Supermarket,Pražská,ŠPENÁTOVÝ PROTLAK 400G
170936,5,1,2018-09-05,5,39.0,30.06,Hypermarket,Belgická,ŠPENÁTOVÝ PROTLAK 400G
169281,8,2,2018-09-05,1,21.9,15.46,Supermarket,Plzeňská,MAGGI ASIA 118G INDIE SMAŽ.NUD
199219,6,1,2018-09-05,6,89.0,78.02,Hypermarket,Vídeňská,"NORDIC ICE VODKA37,5%0,5L"
165811,8,2,2018-09-05,5,21.9,15.75,Supermarket,Plzeňská,JČ SMETANA KE ŠL.33% 250ML
167108,4,1,2018-09-05,8,26.9,18.58,Hypermarket,Londýnská,GRANINI NEKT.1l HRUŠKA 50%
170936,4,1,2018-09-05,2,39.0,30.06,Hypermarket,Londýnská,ŠPENÁTOVÝ PROTLAK 400G
